Date,Temperature(C),Precipitation(mm),GHG_Emissions(metric_tons_per_capita),Humidity(%),Solar_Radiation(W/m^2),Windspeed(km/h),Atmospheric_Pressure(hPa),Cloud_Cover(%),Ozone_Concentration(DU),Sea_Level_Rise(mm),Season
19-01-2022,31.48806339,12.47821468,7.518873477,29.46721633,372.1791492,116.2974826,1031.864916,38.46974983,414.6677126,4.942818372,summer
20-01-2022,31.29995964,74.66634035,10.57907534,20.40108991,812.9223698,95.34969133,987.1973255,36.10881875,443.9755355,21.42251253,summer
21-01-2022,2.811241966,5.605323733,3.473425047,61.01420843,757.398413,116.5333058,1029.95046,36.43187009,465.4452831,-1.213086527,winter
22-01-2022,19.43462474,5.57895075,11.36066869,56.5713326,394.1462443,80.74749065,1034.717424,3.76438637,226.9625721,21.76447674,spring
23-01-2022,31.20218498,25.66129381,4.635611486,89.7192917,548.8520241,69.1417841,1017.787248,23.62204921,421.7833925,21.65978527,spring
24-01-2022,48.61716363,75.01608842,5.222263226,50.59773078,504.3987486,32.90389,1047.95782,12.00411527,229.4455451,2.850649435,spring
25-01-2022,30.78357996,50.80871318,9.192626278,47.21945664,1145.468323,11.8257185,1023.031989,88.06066761,321.244559,21.8409593,spring
26-01-2022,16.57569521,76.10691391,5.123408082,74.2573055,445.7718673,70.7168446,974.5137906,5.621615126,333.8603964,-5.044325876,spring
27-01-2022,34.60238679,2.540903447,7.509715381,16.96851838,312.4241513,130.2596447,1048.441185,36.52011978,285.9961274,22.37790263,summer
28-01-2022,15.68818985,41.47420616,3.556791618,15.13390054,722.1739118,8.901971313,1018.381229,21.94171145,458.9937641,-4.141278035,spring
29-01-2022,8.685213142,30.19208285,6.198810062,55.44260192,237.3062368,148.3642417,993.5738843,64.55931269,375.9078451,29.42294757,winter
30-01-2022,26.99830372,113.1784745,9.203120415,18.01284175,658.6568762,142.0487686,999.1928501,32.63398437,242.1576611,13.49388784,summer
31-01-2022,5.478663777,66.84461269,6.800574723,94.5218287,855.6391406,96.11072261,1026.612247,1.659747607,311.8156788,21.26779443,spring
01-02-2022,14.04539534,27.61199457,3.764035245,68.88171228,1137.589397,137.1316189,1025.323807,89.3836627,223.6459215,12.53670066,spring
02-02-2022,34.86740318,40.35490558,5.239730534,77.82836708,1081.483466,83.02918905,1034.110576,63.644326,348.3745275,13.15221016,spring
03-02-2022,27.12334623,27.65476944,3.782003343,30.59854875,1025.337499,60.68761272,974.0717451,0.137933887,306.4511687,9.31450692,summer
04-02-2022,11.36045239,29.0934361,4.76642918,54.46236982,533.2600539,85.75357108,1044.806489,67.96756291,296.5488736,-4.469158625,spring
05-02-2022,21.40354457,50.26735016,9.521359976,22.04615766,1083.371766,131.4833882,976.1509815,21.63754778,452.958946,0.877804123,spring
06-02-2022,19.04905578,12.20143096,5.398764569,28.27933027,888.3027865,143.6281195,998.0482934,96.36194031,454.9046042,27.43389771,spring
07-02-2022,29.07338063,20.2620456,7.57669591,61.13879515,585.6797518,125.7131095,971.1372703,44.48562806,403.8143001,4.905646625,spring
08-02-2022,23.79994106,16.36682966,6.503652484,35.19212809,720.4862526,26.95225468,993.4287524,22.31877812,475.7902959,-7.750371621,spring
09-02-2022,21.54769332,80.67289993,8.899938031,92.54153588,579.7219505,88.76061319,1014.988655,3.02488544,396.4111529,21.89470825,spring
10-02-2022,19.63452831,142.3169392,1.864366503,99.5718669,316.4664526,66.71332206,999.184347,5.872791632,385.7017243,18.53181499,rainy
11-02-2022,9.001723783,26.74742929,5.622348444,10.35340175,596.856161,72.1896993,974.8518431,5.643034317,228.1041397,2.300026618,winter
12-02-2022,33.80153373,4.011782889,10.56995763,78.31889374,988.1506471,64.23576362,988.7022225,3.14896399,203.1320663,4.845610427,spring
13-02-2022,24.18833742,4.911024577,3.030901707,20.38022436,393.2468625,10.13356282,1009.448159,54.84808922,262.9617292,9.649833478,spring
14-02-2022,16.7151973,25.50703903,11.56561358,61.71606502,804.3745435,126.8852597,1039.776139,84.66105954,436.0334261,-4.293874253,spring
15-02-2022,17.44163647,25.12505803,2.462337837,30.56351932,708.6005297,146.7550272,992.3712857,34.60536772,478.7588723,29.69140356,spring
16-02-2022,18.97863429,7.900361689,4.178853315,96.83865364,1112.119785,31.45987909,1007.486664,34.87392881,268.8895133,5.119471637,spring
17-02-2022,11.77716095,82.28523814,7.423380144,88.822629,920.7865762,93.2933403,1041.085109,10.4053804,250.5808523,24.31201329,spring
18-02-2022,14.32206658,34.67083729,5.456508075,63.58581268,497.53056,80.48546001,1034.106161,0.118488577,450.6734735,23.13454273,spring
19-02-2022,29.83176806,5.773901965,0,25.84149396,717.8990405,134.4742725,968.5347118,95.17551692,313.8642682,0.606045703,summer
20-02-2022,4.352249901,5.196976759,6.227592915,80.44131468,1102.333201,105.6152644,986.1742617,45.76993932,493.365782,-6.831358932,winter
21-02-2022,38.58444064,29.52632429,5.406482478,56.82682178,349.1286456,112.4492807,1028.874659,73.73892379,488.2465247,7.910226484,spring
22-02-2022,20.03806674,6.212244485,3.375792047,65.04068376,621.9316499,142.7856308,1023.103164,86.82097524,300.3023041,-1.245979775,spring
23-02-2022,12.08521356,41.18513545,4.244129074,74.61488994,343.8486849,99.52148871,1026.722588,11.19651951,367.952003,5.169500619,spring
24-02-2022,16.54073576,24.3079217,0,47.4698802,560.2668736,68.03363831,965.9472965,26.2623362,403.9184808,26.75068004,spring
25-02-2022,24.20989441,126.0833093,3.353911427,10.69650857,164.0455555,7.78591063,996.0088088,50.19802169,391.9927709,13.40072971,spring
26-02-2022,15.18896828,27.14249023,7.188229191,42.77544769,1063.56749,135.9546296,1019.519801,29.73851189,492.6340018,6.894496971,spring
27-02-2022,26.59479152,47.65164715,5.518194494,47.22635552,1176.070327,88.45910438,990.5884091,5.327081992,307.7293078,13.74267751,spring
28-02-2022,9.377239545,83.39419184,8.03459694,43.02328908,724.5892822,102.347457,1006.44871,89.28614935,417.7725671,-5.820284937,spring
01-03-2022,12.02485651,18.03960835,10.57634065,84.79494159,709.4813377,75.79455583,1025.966631,24.98416231,374.2965192,20.41521614,spring
02-03-2022,22.44364921,35.86057078,2.527109095,39.91169951,1151.405729,59.04348378,1000.363515,7.278050183,356.1800618,12.6510441,spring
03-03-2022,13.79956698,6.445105405,2.330741738,47.47035917,532.5658549,75.58311963,1011.02275,42.23344074,244.5082599,28.79953672,spring
04-03-2022,39.5918537,28.3494676,7.852072641,15.54430054,783.1998834,7.275592867,984.3130506,80.44003064,426.0848137,5.771589916,summer
05-03-2022,28.29372364,23.56593058,4.53406659,74.51720568,1020.987225,119.68686,986.506906,16.84481805,319.269778,-2.520441656,spring
06-03-2022,25.12154302,27.94734445,4.453668957,29.38768871,656.318549,23.69559744,968.7647453,43.68932942,238.7816275,-2.822813529,summer
07-03-2022,21.11424548,5.681410267,13.11332856,31.15103921,343.647914,49.89934315,1049.182211,18.55247942,203.4235806,24.29483786,spring
08-03-2022,16.53216459,25.40818201,8.745689806,62.81687481,993.971671,13.0491971,1010.703925,81.8117676,244.5618643,8.431693139,spring
09-03-2022,17.43981155,102.1137727,5.477466431,98.51981152,398.2489908,122.9919522,969.4420156,52.28405924,407.1175291,1.671319731,rainy
10-03-2022,11.65005406,138.2747723,6.536637491,46.91302113,1028.153511,25.25156753,966.4390238,57.83735482,424.6268037,21.54080783,spring
11-03-2022,22.12005166,13.83561257,5.639548693,39.44417783,1139.074363,59.83791476,972.8563392,74.75485674,213.7614642,19.48595472,spring
12-03-2022,7.54121416,17.86956629,1.058412518,13.25856428,700.654649,62.32161925,1021.779449,93.97034327,246.4298097,26.41211495,winter
13-03-2022,34.58346703,0.480122531,6.059931445,80.8636483,154.2273552,47.46393969,999.8814862,10.57989303,499.7636429,24.64470716,spring
14-03-2022,20.61021624,6.141214188,4.582589436,33.51587181,1151.179595,129.0188013,1003.555552,84.55535694,324.158666,-6.087951853,spring
15-03-2022,33.69763461,21.16513619,3.036061084,79.19559805,1014.456738,115.767267,1019.605842,47.422867,468.5020195,-3.13170546,spring
16-03-2022,28.93246845,57.77639644,3.857542926,35.40389087,229.0952318,111.5516638,1022.896924,64.05000623,322.0413749,8.427468292,summer
17-03-2022,19.30697593,17.27998453,1.250033429,12.69000644,792.3263957,33.76755524,1024.663864,85.27757132,358.7133908,25.7897452,spring
18-03-2022,24.45956326,3.919554808,0.384789036,54.83904488,447.1734206,28.427966,957.9750894,32.66519665,462.6827858,19.84954332,spring
19-03-2022,15.73843283,65.62761803,2.920724856,91.54522345,463.3630168,36.98910779,1033.241115,86.95308401,496.9584154,-4.791172695,spring
20-03-2022,19.03745005,31.43968742,2.488702616,28.95319252,738.3382867,57.92433798,967.4377142,63.14176043,221.2988482,-2.41214592,spring
21-03-2022,12.23900228,36.61490434,10.76531486,23.85281195,883.068009,71.81348782,1013.483208,27.90105563,389.6684745,8.565025956,spring
22-03-2022,36.65630853,19.72811919,9.212041409,26.63061762,112.35721,37.52603476,972.5483147,91.9792913,340.5386174,17.53569332,summer
23-03-2022,21.88077795,47.47223896,3.635775928,72.12488963,267.9400613,68.66431019,1032.616437,5.783456847,361.7599373,-2.183800787,spring
24-03-2022,28.46279641,110.7192498,6.589373809,43.06573389,1093.081636,27.65722336,1026.512987,59.05444928,260.5159731,-6.664803474,spring
25-03-2022,15.62131331,40.34474635,4.981364884,33.04547464,644.4912041,40.34269009,967.5236955,1.686741698,468.306193,-9.258961317,spring
26-03-2022,35.77777025,44.27792413,3.405137298,40.39277889,641.0645948,39.11143296,1005.027457,8.167648358,286.0372742,-4.776727597,spring
27-03-2022,12.7538885,23.38531472,2.181081965,37.81863,1024.346348,109.067871,1022.169276,10.01703489,241.8059355,6.397021958,spring
28-03-2022,18.85055985,4.312263109,4.044242165,58.93993753,242.3124418,68.77428268,966.9249649,89.4265153,412.6562168,24.58255352,spring
29-03-2022,15.28959186,27.97816528,3.551493418,22.00001853,885.0307413,92.28253927,964.6372626,55.87027789,494.1272407,-8.373474856,spring
30-03-2022,22.74920787,129.2734727,4.533686972,55.78492461,656.848194,100.3959744,987.5751185,26.00112575,272.1130626,17.19009822,spring
31-03-2022,13.09119686,57.00532709,11.16316993,38.05734595,915.7477686,10.27712111,1041.858544,39.06354769,340.6918697,-4.641064538,spring
01-04-2022,25.90593281,33.68877988,4.720573658,93.93683366,847.1940559,119.2257728,956.7776909,83.80480733,219.4319249,9.664475581,spring
02-04-2022,22.63154345,48.4955584,1.268422188,47.96348219,833.1328549,42.59579901,985.8872339,57.01148036,300.0426505,1.497180144,spring
03-04-2022,18.40911617,40.88303169,4.394744745,19.00085362,1041.641664,76.46287605,1030.634226,3.162856086,441.7349504,23.54027307,spring
04-04-2022,9.344944268,121.750497,8.494300884,94.02480056,705.8579402,50.75804108,984.4243814,87.12275302,464.4665973,16.56871108,rainy
05-04-2022,19.19161554,12.67033111,11.11658675,94.37501225,548.6346073,116.0382868,955.5097347,53.84640315,270.3085484,1.874098799,spring
06-04-2022,18.94658724,109.7701594,0.940888661,25.79448859,318.3448998,34.2384575,1013.26038,19.61940691,364.2294883,10.1291984,spring
07-04-2022,28.96410408,58.31312348,5.130076444,83.47820303,478.3745359,144.5647727,1045.789283,71.52068422,435.44797,20.26724391,spring
08-04-2022,17.10581605,6.833754739,6.07931114,87.57467514,1056.921482,60.01844187,1007.965308,53.38916798,205.5485707,24.67805711,spring
09-04-2022,10.20625098,23.25316746,8.017850823,42.00367915,471.2203184,106.7452093,1031.44217,18.93396645,263.6912975,14.78358607,spring
10-04-2022,2.291415394,28.66155602,4.478036254,24.35504652,1183.966116,96.21716528,951.4190256,65.00881261,211.2016839,14.58298413,winter
11-04-2022,31.49148594,4.328771459,5.024531058,81.86037532,768.7870049,111.3880633,1016.053483,64.14044988,238.0472474,-5.88139599,spring
12-04-2022,18.21508665,40.39415427,3.743321632,12.54754803,996.4645642,82.6604029,965.0988422,95.47220604,253.2992249,10.85179905,spring
13-04-2022,23.28846263,15.01229598,1.088889723,65.74667312,642.5874361,57.56922751,1019.8556,26.4264312,208.8746508,22.61051188,spring
14-04-2022,14.84484316,30.63624792,7.834300899,40.77775857,820.0098796,26.93900097,1007.010366,54.83682665,331.3640989,17.29765903,spring
15-04-2022,14.01118852,28.88104266,2.149266127,63.64240706,1188.483194,77.9164064,972.1656979,32.10266427,323.7644863,-8.097680334,spring
16-04-2022,19.0425104,36.87315623,0.29050895,80.99627596,650.2969013,9.128583918,1008.50282,29.81804674,287.5032827,17.98281347,spring
17-04-2022,11.64522432,93.60747134,3.596548051,84.58643934,389.6951107,8.823664659,1017.61619,50.56413556,295.4695557,6.105407904,spring
18-04-2022,16.32390584,75.87968646,0,99.86205777,814.8649869,92.008784,1040.213666,71.48596012,361.1399805,17.35863598,spring
19-04-2022,27.14470525,103.1789625,3.787521027,67.62028132,1111.56799,72.07341626,1038.884684,60.48136934,441.4428924,22.44920056,spring
20-04-2022,27.01825285,42.47220638,3.621220196,30.11176639,118.9184772,75.91572214,1043.64233,11.73353826,492.5353447,-3.022108177,summer
21-04-2022,14.97295557,47.83026364,4.725404808,34.84920957,1191.811165,47.80409121,1034.120549,92.23768689,445.0556155,24.82507783,spring
22-04-2022,17.70696692,28.1486358,3.566841215,49.25305719,699.003223,118.5848607,1004.083306,70.87440494,316.9458258,-2.216528262,spring
23-04-2022,0.748666221,63.15414344,5.166919481,86.36235618,979.3888261,30.17773434,1034.914876,57.93265996,462.6600812,1.489901321,spring
24-04-2022,3.297339687,11.46407403,10.62543628,43.01695236,230.0440034,87.91939887,1022.22247,14.42347608,447.2550252,17.22069482,winter
25-04-2022,14.85550735,32.23534516,0,71.94429575,420.6524778,129.0717163,1023.792226,13.48886333,473.6668204,19.09251007,spring
26-04-2022,20.43757648,62.61845135,9.586840278,14.05789796,1174.875124,125.1106775,965.4527611,29.34602743,219.6676804,7.032255607,spring
27-04-2022,7.291979428,75.22663006,0.685547134,48.70521775,416.6951185,4.294201288,967.9632685,92.30950645,306.0481035,-5.493035403,spring
28-04-2022,27.03831024,14.24760809,6.354180847,25.03235129,553.436595,41.8479272,968.0287243,14.69736278,213.959091,26.6986168,summer
29-04-2022,28.51229204,10.01706929,8.811222358,94.45986571,408.7712636,107.2099688,970.9168551,65.46667582,296.43281,3.867266815,spring
30-04-2022,11.56920688,17.02138577,4.422326523,81.22919328,615.3143419,111.111735,991.8028074,64.48760842,284.1803251,28.68956263,spring
01-05-2022,11.12885812,126.3837671,5.607728089,22.48666721,274.9588848,72.41178947,981.5403286,9.194643266,473.1294391,23.96759696,spring
02-05-2022,24.11465908,6.912579289,7.205021388,46.16662064,659.7325053,30.37171325,954.9096562,70.733602,483.4762931,1.816577092,spring
03-05-2022,36.69094804,152.9817185,8.139848157,17.25325474,428.2836564,41.85006871,1022.405445,47.6216439,408.5214463,19.9190609,summer
04-05-2022,15.82452544,263.0761911,1.486388758,77.19028134,996.6381091,120.1436085,990.3236583,50.07559482,284.8389802,0.932362518,rainy
05-05-2022,29.36439223,76.49537686,6.25687312,27.22289766,528.7401136,28.82403783,957.7952172,0.549084108,202.0767603,-8.991385643,summer
06-05-2022,19.73524475,71.44392597,4.816448266,82.39005812,971.9923178,141.3469645,1028.906112,89.67980674,401.1664165,0.517105328,spring
07-05-2022,20.61153158,153.1861366,6.487089182,16.66203868,805.9300851,75.13026916,951.954874,61.03700178,349.8198328,-3.594601841,spring
08-05-2022,18.12167394,17.16222893,6.46983019,61.56617076,1106.603663,42.51306313,1005.985931,60.45279904,262.2043116,2.313645626,spring
09-05-2022,29.36352808,6.904643629,4.817157096,64.73810875,991.6864125,58.44220954,1025.718124,38.91168233,252.7284641,9.113777547,spring
10-05-2022,39.8171318,86.60863987,5.032987529,40.09012629,1091.230443,38.47688419,987.2587719,70.17648197,367.9619672,-3.979151251,spring
11-05-2022,28.54924917,9.372537406,6.624338434,24.77874006,678.2062981,57.65024275,1007.407206,83.30275398,239.0752209,-6.127483985,summer
12-05-2022,8.204182164,2.323663035,3.66098762,39.14462756,1104.789534,19.61943986,955.0688527,49.50060617,364.7184489,10.34512519,winter
13-05-2022,17.45777401,10.9365082,7.2745735,54.59605802,270.2134994,123.4742802,973.7049161,54.50831758,474.8083757,3.90663196,spring
14-05-2022,0.528889719,28.80436128,2.784740107,97.21968801,192.8834713,144.5484886,1016.358554,20.83540073,437.44144,7.87312136,winter
15-05-2022,40.55297254,34.16996859,10.95062485,50.2247651,678.6240236,98.87094628,1029.036002,35.32030982,482.4287756,29.61249258,spring
16-05-2022,23.5203448,3.227016637,6.467748757,27.04436533,1008.652974,121.2871335,961.4344558,46.81608318,274.4837153,4.067969908,spring
17-05-2022,11.9754725,29.29491482,5.762237361,12.32976059,333.3928192,34.21191008,1046.624578,66.12747667,485.6298789,14.13667411,spring
18-05-2022,22.62375517,46.35590626,3.296495967,10.74064889,1165.476443,9.413074132,989.4517197,93.17432337,342.5551659,9.355124461,spring
19-05-2022,38.85385011,134.2702849,4.645271291,47.50641869,303.7658852,94.06682057,1042.458964,13.7079543,389.1988684,19.48987677,spring
20-05-2022,11.63827697,12.89448706,6.289361775,36.6678374,879.5696307,122.6368445,1003.969714,52.90334675,288.192169,29.39370909,spring
21-05-2022,14.29743844,11.84757159,8.722265268,20.35737372,1106.631992,125.1514205,1014.4052,61.0962639,498.2724456,10.93634115,spring
22-05-2022,8.264862378,24.66771349,1.561528052,25.4957864,1161.895848,79.91452418,967.5922593,82.5497736,331.3293644,4.017581873,winter
23-05-2022,25.67153614,205.6901961,0.969332501,41.49153877,827.5531476,93.31510819,1038.473321,84.35771862,256.2554404,-3.500209443,spring
24-05-2022,18.60466692,20.49058561,3.615943813,71.79671395,731.6288167,55.23772396,958.746677,66.06879022,372.181513,22.49450036,spring
25-05-2022,-1.582456832,2.242957002,3.794264782,64.86291565,199.9471725,124.6003438,1048.742906,19.46277882,276.6738932,-7.059157683,winter
26-05-2022,23.37484009,15.43608334,3.672019583,17.19597976,121.7885657,104.640838,989.1966998,77.98118109,330.7951476,13.25622641,spring
27-05-2022,29.49545062,40.8563974,6.433466994,22.87238983,1184.335105,27.88066118,966.4394602,57.85498821,262.415998,20.55706191,summer
28-05-2022,14.67304321,26.59767312,5.699490184,91.7562688,401.8038901,41.91576375,1010.574015,96.13339007,316.0295477,-2.324038617,spring
29-05-2022,19.54591186,74.4103874,4.308511773,16.39731274,179.4641266,22.77841366,1036.570028,95.32163415,227.7577636,9.229795611,spring
30-05-2022,17.98126498,46.73184839,9.085165867,27.89855055,692.3271841,75.85857918,989.7095746,55.16633415,285.4382617,5.877229434,spring
31-05-2022,26.87448351,40.98738459,11.90175856,38.61479614,443.8572805,30.33580665,950.8592554,94.33607828,274.6296589,-1.584252201,summer
01-06-2022,3.43814908,19.50375359,6.642611287,30.7107161,493.3531334,23.8152038,1037.226367,2.57344214,484.3195561,25.28042247,winter
02-06-2022,13.43241391,40.13092239,6.332755366,36.17545033,489.1397565,24.0650309,1008.132164,91.55046094,377.7734416,11.29245694,spring
03-06-2022,16.93891762,47.80237294,5.227439703,75.49663816,373.5583088,39.88072525,959.2867828,96.45575684,207.9643875,24.2520448,spring
04-06-2022,27.70690863,9.87408018,1.651816263,18.55118266,1164.447781,121.3543856,1040.603514,97.90757481,474.1043397,24.05566781,summer
05-06-2022,20.02239307,66.56529981,7.971105746,41.70100611,391.7428729,140.7436943,1027.321467,77.79975863,393.3069318,29.20574378,spring
06-06-2022,6.908429565,24.95580531,4.295778901,65.05563614,712.7546745,149.3787989,1003.264483,18.06607018,301.145967,26.78212767,winter
07-06-2022,14.24198758,67.79324546,4.826728223,14.39568574,362.4868868,6.042153397,994.6768753,97.46577353,309.9211812,19.30127137,spring
08-06-2022,32.59769186,9.783142723,5.410587961,13.98652097,938.0461821,85.33595651,1020.590201,42.79552258,209.4255057,17.01658454,summer
09-06-2022,6.768726663,53.431433,1.396135406,54.87107389,351.9199678,39.96660631,986.2156933,47.12323048,492.297024,-3.438470943,spring
10-06-2022,30.27586216,1.362560478,8.950393724,90.98420936,776.1205334,148.3363232,1015.485036,1.512601268,458.1452002,7.176587085,spring
11-06-2022,29.35817635,8.656147217,7.521294495,50.02916042,1017.355822,147.6492704,965.0906417,34.33279285,219.6190474,12.54254365,spring
12-06-2022,32.18899501,110.8758574,2.539549217,46.59801941,398.7953746,140.1159784,964.2431595,25.71450195,404.4683001,-7.525116002,spring
13-06-2022,30.99892163,30.94578528,1.870760404,10.91420141,983.5662613,2.133620052,981.1060765,44.98145064,334.7672786,-3.813234343,summer
14-06-2022,33.62579684,35.44989044,2.638160769,75.94402443,201.7361907,23.1782061,1038.580817,26.91848708,442.4894557,15.63026981,spring
15-06-2022,2.047540237,119.0694142,2.599678413,24.76766308,228.0457504,82.86758616,1035.032838,44.72815848,387.0093289,-4.118141418,spring
16-06-2022,33.08931219,33.17295396,1.628313056,72.86442849,540.6421713,28.09324922,999.2110904,14.75659629,323.8427738,3.536321465,spring
17-06-2022,24.95087854,53.15094854,5.942925719,41.36556341,547.6189745,128.2277613,1008.54755,95.20270286,330.9241208,-8.50876434,spring
18-06-2022,14.27949134,12.54855043,5.910273378,14.04896701,668.12856,104.9606426,1012.759774,66.41299241,395.471704,-3.210317637,spring
19-06-2022,8.194706357,4.254650632,1.264762956,39.51106397,126.0569252,27.61240887,987.3192894,98.84533347,396.4133755,12.17921309,winter
20-06-2022,20.30285133,21.79764095,11.12809251,69.36043031,228.8542586,122.7616983,1020.132501,0.481768261,367.2898931,15.68020767,spring
21-06-2022,43.81111486,80.14284746,1.991264882,79.15047891,111.3024747,74.74107432,1010.814762,83.58120606,465.2481809,-5.882552688,spring
22-06-2022,25.21546737,29.6051563,0,67.19896913,1149.97442,106.4567568,985.4358736,8.427093579,433.7983788,-0.343727677,spring
23-06-2022,15.14320527,9.205179024,6.923927469,73.99547041,444.6844829,20.97430661,978.3872752,77.38437063,235.5914384,5.825905508,spring
24-06-2022,43.68724012,39.38366659,4.962119729,31.23227108,856.8770497,77.67789851,1048.075718,92.24713405,461.5634973,17.29635499,summer
25-06-2022,26.45470206,15.31541413,3.838173646,96.87233612,769.284692,116.4507086,978.4294717,14.06792518,260.5361894,-6.99930922,spring
26-06-2022,26.77587643,146.5607567,5.410515803,30.42194475,897.1795957,51.83808758,967.4053048,95.61459319,485.1218143,7.955137164,summer
27-06-2022,22.90019767,43.06795429,4.856570593,25.30891721,1071.137441,28.023533,1033.459874,43.62621377,442.1942139,19.47100684,spring
28-06-2022,25.14440784,203.6167072,7.095717248,32.4830569,356.4627459,95.920198,1031.083663,34.42077501,472.7372112,-4.379817542,summer
29-06-2022,-4.660881531,2.201397333,4.396458816,97.48496598,568.3272195,96.61061881,973.8757011,79.57659111,402.9685451,11.82583553,winter
30-06-2022,21.53232245,0.581346083,3.516362467,15.84582589,461.2887741,30.65214199,1034.869426,85.30787286,395.4673086,7.631815723,spring
01-07-2022,27.95963801,32.41782919,5.647918627,79.61007655,190.7114835,10.40250655,1041.166151,83.65195609,274.7328456,5.633134222,spring
02-07-2022,35.80391489,99.02489382,7.38010206,19.47578529,135.1180977,24.96767308,983.1746726,62.40222344,387.8341354,27.35511763,summer
03-07-2022,42.94379459,37.15963608,4.707546008,79.59623002,941.2682128,41.32909438,982.8567152,29.61998672,326.0746242,5.822369012,spring
04-07-2022,31.04626716,104.4490057,4.853233121,34.93216442,242.1502278,5.441718001,963.0946556,27.65453891,246.0177843,7.871284892,summer
05-07-2022,22.12443385,6.99564651,8.882555661,75.39608337,116.9004106,138.4097389,1011.082421,22.86554493,308.030359,-7.509344065,spring
06-07-2022,20.7041236,60.08664654,5.138434335,14.41005389,582.2508594,34.57548905,1019.398533,14.64732893,398.6431507,4.603984679,spring
07-07-2022,13.01898159,53.92244914,0.619042572,40.11358723,454.4938435,110.8378815,957.3388975,39.25745802,462.7065635,10.94726159,spring
08-07-2022,25.46192716,39.36891675,5.236835181,51.81620347,172.7181108,62.19862683,970.8904372,85.60482403,331.4176242,-9.621847074,spring
09-07-2022,39.80210224,25.96850066,5.022702082,11.8607561,156.7507268,75.29757346,977.041819,99.61723274,286.991728,-8.015325555,summer
10-07-2022,16.30811338,52.07404215,5.770797743,26.27635116,1104.471765,80.54141654,994.6061679,69.35946805,248.3030862,-0.438993456,spring
11-07-2022,21.85813069,39.93563934,5.691256067,25.19183166,1133.640824,115.9193705,1032.368991,15.61516348,320.9019625,19.69276155,spring
12-07-2022,12.91836767,15.91569976,5.047114881,53.3261541,630.5196031,118.1869565,972.4237356,67.35630517,285.3611109,21.33368806,spring
13-07-2022,30.38232047,5.52509809,5.982302851,21.98557104,1033.113218,21.19094089,1030.758802,27.53584159,334.1581573,22.06280338,summer
14-07-2022,32.48022561,24.44086835,1.373812576,97.94529839,980.1021591,45.50151593,1038.983853,71.76343964,230.2234187,12.92952308,spring
15-07-2022,13.07361349,35.91669776,11.78392954,89.82368268,737.2884072,85.95582256,970.053631,23.62858606,420.6440104,23.42172309,spring
16-07-2022,25.84310756,35.51623112,5.216120078,30.19026518,925.8833382,49.56091135,1049.287964,16.40649972,201.326864,-4.51677738,summer
17-07-2022,-6.333662309,27.71993124,1.795035527,31.07890007,1123.595523,19.91989562,1001.675406,63.44740767,409.8736896,26.94766981,winter
18-07-2022,17.28177438,19.82689143,0.57974468,95.26847421,722.9358851,61.26513568,1005.181781,68.51512363,291.9901684,22.25100571,spring
19-07-2022,32.84903322,21.57716604,6.389513713,36.95898101,662.8361278,32.76359003,1011.607613,18.47720431,307.7733057,13.98226475,summer
20-07-2022,15.31656434,15.45177435,3.81007102,48.09600181,103.8979769,21.52107847,1030.280239,51.20080208,251.3494698,13.23821657,spring
21-07-2022,6.995892795,43.36410887,5.896205067,73.13314347,696.3564756,45.6042499,1015.325465,88.06492068,490.4537062,-5.536861606,winter
22-07-2022,26.90358085,94.8184947,11.35653134,40.96329517,999.2510297,44.95323349,1023.485761,68.48166997,215.8887439,22.04024077,spring
23-07-2022,18.90352972,105.8840574,5.078102459,91.22111055,938.3138003,14.57960222,993.97076,67.58802497,284.9162923,9.929866479,rainy
24-07-2022,21.96593591,253.5587394,8.262670903,63.01326068,810.3761054,87.61762469,1008.996013,72.35538794,244.0751242,22.85963749,spring
25-07-2022,23.38109896,4.650645922,2.065521285,61.05122569,127.0432145,47.15155976,974.7097088,35.00219183,344.6801821,2.623530726,spring
26-07-2022,29.09736289,12.05635593,5.785303434,59.88658954,1117.900919,25.99307126,986.3242017,20.5945791,367.9995613,-7.96186403,spring
27-07-2022,30.8183426,65.50500875,2.442409166,20.08424973,572.0165766,122.7895714,1013.158094,73.35017414,258.8960379,10.22232918,summer
28-07-2022,23.87221002,51.81576234,1.529541533,81.13976797,728.688424,0.386349499,954.101055,81.19408827,396.5914176,25.25384801,spring
29-07-2022,31.77899351,7.185766332,5.567296483,61.49022749,537.5015362,68.14371652,1007.863298,89.58062742,365.797695,-6.448326437,spring
30-07-2022,19.8103424,49.85037483,9.448867012,14.81672579,483.7674116,65.24189935,1005.072267,79.52389803,452.6378452,6.464817692,spring
31-07-2022,23.19806187,26.08269014,7.900696877,86.53244117,661.6532409,100.6723795,968.6697328,34.60891255,471.9627483,23.36334026,spring
01-08-2022,20.33144421,157.1646351,13.16017317,75.65123444,644.1686758,58.40998635,1043.347858,46.69727573,408.3543733,-0.856593977,rainy
02-08-2022,8.270482879,96.63487557,4.844468987,36.0000262,492.0560289,76.90744212,958.3691122,77.99097388,389.0819056,0.492273599,spring
03-08-2022,34.8952745,3.803155327,6.01818482,35.74353437,984.2395824,136.267679,955.152358,53.75948846,381.6177815,14.85458437,summer
04-08-2022,20.60103234,4.714964302,6.995238734,55.42444257,155.6768482,25.24235654,1036.122737,55.71564213,250.1354163,24.58517525,spring
